,Bid,Ask,IV,Open Int,Time to Maturity (years),Log Moneyness,Strike,Mid,Inv Spread
2080,62.7,63.1,0.1271,275,0.057534246575342465,-0.015397601016017283,2835.0,62.900000000000006,2.500000000000009
483,16.5,16.9,0.096,642,0.01643835616438356,-0.0013868639464188668,2875.0,16.7,2.500000000000009
3296,55.6,56.0,0.1212,2456,0.10410958904109589,-0.006617913363971453,2860.0,55.8,2.500000000000009
3300,49.0,49.4,0.1181,738,0.10410958904109589,-0.0031275084242029776,2870.0,49.2,2.500000000000009
1402,13.3,13.7,0.0911,148,0.03561643835616438,0.005545572829225849,2895.0,13.5,2.500000000000009
3304,42.7,43.1,0.1149,1277,0.10410958904109589,0.0003507559521219104,2880.0,42.900000000000006,2.500000000000009
1734,48.2,48.6,0.1215,7716,0.04657534246575343,-0.010120543915173473,2850.0,48.400000000000006,2.500000000000009
3310,34.1,34.5,0.1105,1020,0.10410958904109589,0.005545572829225849,2895.0,34.3,2.500000000000009
1398,24.0,24.4,0.0981,2065,0.03561643835616438,-0.0013868639464188668,2875.0,24.2,2.500000000000009
1399,21.0,21.4,0.0962,612,0.03561643835616438,0.0003507559521219104,2880.0,21.2,2.500000000000009
2549,7.7,8.1,0.0921,45,0.07397260273972603,0.022669278907817315,2945.0,7.9,2.5000000000000036
2551,5.6,6.0,0.0902,1433,0.07397260273972603,0.026059112662328764,2955.0,5.8,2.499999999999998
3766,12.1,12.5,0.0968,613,0.14246575342465753,0.031122414618875646,2970.0,12.3,2.499999999999998
319,11.5,11.9,0.1117,3139,0.00821917808219178,0.0003507559521219104,2880.0,11.7,2.499999999999998
2229,14.4,14.8,0.0988,150,0.06027397260273973,0.012430281606723118,2915.0,14.600000000000001,2.499999999999998
485,11.0,11.4,0.092,418,0.01643835616438356,0.0020853617643302107,2885.0,11.2,2.499999999999998
3570,7.9,8.3,0.0951,348,0.1232876712328767,0.03448376232158044,2980.0,8.100000000000001,2.499999999999998
318,14.4,14.8,0.1144,16311,0.00821917808219178,-0.0013868639464188668,2875.0,14.600000000000001,2.499999999999998
2548,8.9,9.3,0.0929,31,0.07397260273972603,0.02097004315485755,2940.0,9.100000000000001,2.499999999999998
103,10.0,10.4,0.1214,626,0.0027397260273972603,-0.0013868639464188668,2875.0,10.2,2.499999999999998
2545,13.5,13.9,0.0965,187,0.07397260273972603,0.01585494248808719,2925.0,13.7,2.499999999999998
484,13.6,14.0,0.0939,236,0.01643835616438356,0.0003507559521219104,2880.0,13.8,2.499999999999998
3564,15.1,15.5,0.0995,1176,0.1232876712328767,0.02436563215599572,2950.0,15.3,2.499999999999998
3565,13.6,14.0,0.0985,113,0.1232876712328767,0.026059112662328764,2955.0,13.8,2.499999999999998
3567,11.0,11.4,0.0969,1932,0.1232876712328767,0.02943749425395619,2965.0,11.2,2.499999999999998
3568,9.9,10.3,0.0964,691,0.1232876712328767,0.031122414618875646,2970.0,10.100000000000001,2.499999999999998
1542,14.0,14.4,0.096,172,0.0410958904109589,0.007271198796695605,2900.0,14.2,2.499999999999998
2409,25.7,26.1,0.1077,303,0.06575342465753424,0.005545572829225849,2895.0,25.9,2.4999999999999867
315,24.9,25.3,0.1237,2662,0.00821917808219178,-0.006617913363971453,2860.0,25.1,2.4999999999999867
2539,26.7,27.1,0.105,30,0.07397260273972603,0.005545572829225849,2895.0,26.9,2.4999999999999867
1400,18.2,18.6,0.0943,358,0.03561643835616438,0.0020853617643302107,2885.0,18.4,2.4999999999999867
2541,21.7,22.1,0.1019,16,0.07397260273972603,0.00899385210814179,2905.0,21.9,2.4999999999999867
2542,19.4,19.8,0.1004,24,0.07397260273972603,0.010713542987668584,2910.0,19.6,2.4999999999999867
3931,19.4,19.8,0.1015,240,0.16164383561643836,0.026059112662328764,2955.0,19.6,2.4999999999999867
2408,28.4,28.8,0.1094,653,0.06575342465753424,0.003816963928608097,2890.0,28.6,2.4999999999999867
3925,31.2,31.6,0.1076,101,0.16164383561643836,0.01585494248808719,2925.0,31.4,2.4999999999999867
3929,22.9,23.3,0.1033,10,0.16164383561643836,0.022669278907817315,2945.0,23.1,2.4999999999999867
1397,27.2,27.6,0.1001,405,0.03561643835616438,-0.0031275084242029776,2870.0,27.4,2.4999999999999867
1892,20.7,21.1,0.1002,15,0.0547945205479452,0.005545572829225849,2895.0,20.9,2.4999999999999867
1536,30.4,30.8,0.1066,57,0.0410958904109589,-0.0031275084242029776,2870.0,30.6,2.4999999999999867
1172,25.2,25.6,0.1092,1079,0.024657534246575342,-0.0031275084242029776,2870.0,25.4,2.4999999999999867
480,26.9,27.3,0.1037,223,0.01643835616438356,-0.006617913363971453,2860.0,27.1,2.4999999999999867
1537,27.2,27.6,0.1046,1462,0.0410958904109589,-0.0013868639464188668,2875.0,27.4,2.4999999999999867
2089,30.4,30.8,0.1079,775,0.057534246575342465,0.0003507559521219104,2880.0,30.6,2.4999999999999867
481,23.2,23.6,0.1011,137,0.01643835616438356,-0.00487118802902981,2865.0,23.4,2.4999999999999867
482,19.7,20.1,0.0983,480,0.01643835616438356,-0.0031275084242029776,2870.0,19.9,2.4999999999999867
3563,16.7,17.1,0.1005,56,0.1232876712328767,0.022669278907817315,2945.0,16.9,2.4999999999999867
3562,18.4,18.8,0.1015,133,0.1232876712328767,0.02097004315485755,2940.0,18.6,2.4999999999999867
3560,22.2,22.6,0.1038,20,0.1232876712328767,0.017562884833243288,2930.0,22.4,2.4999999999999867
3558,26.4,26.8,0.1061,72,0.1232876712328767,0.014144078084457773,2920.0,26.6,2.4999999999999867
3557,28.7,29.1,0.1073,39,0.1232876712328767,0.012430281606723118,2915.0,28.9,2.4999999999999867
2823,29.9,30.3,0.1087,250,0.08493150684931507,0.005545572829225849,2895.0,30.1,2.4999999999999867
631,23.7,24.1,0.1066,180,0.021917808219178082,-0.0031275084242029776,2870.0,23.9,2.4999999999999867
2223,28.9,29.3,0.1084,112,0.06027397260273973,0.0020853617643302107,2885.0,29.1,2.4999999999999867
629,30.7,31.1,0.1113,113,0.021917808219178082,-0.006617913363971453,2860.0,30.9,2.4999999999999867
3758,25.2,25.6,0.104,1555,0.14246575342465753,0.017562884833243288,2930.0,25.4,2.4999999999999867
1540,18.7,19.1,0.0992,180,0.0410958904109589,0.003816963928608097,2890.0,18.9,2.4999999999999867
1538,24.2,24.6,0.1028,108,0.0410958904109589,0.0003507559521219104,2880.0,24.4,2.4999999999999867
1742,21.9,22.3,0.1047,10109,0.04657534246575343,0.003816963928608097,2890.0,22.1,2.4999999999999867
3554,36.3,36.7,0.1114,943,0.1232876712328767,0.007271198796695605,2900.0,36.5,2.4999999999999645
3278,89.1,89.5,0.1362,241,0.10410958904109589,-0.022477276604078996,2815.0,89.3,2.4999999999999645
3552,41.8,42.2,0.1141,76,0.1232876712328767,0.003816963928608097,2890.0,42.0,2.4999999999999645
3550,47.8,48.2,0.1171,57,0.1232876712328767,0.0003507559521219104,2880.0,48.0,2.4999999999999645
3302,45.8,46.2,0.1165,650,0.10410958904109589,-0.0013868639464188668,2875.0,46.0,2.4999999999999645
3288,69.8,70.2,0.1277,400,0.10410958904109589,-0.013635486022618026,2840.0,70.0,2.4999999999999645
3280,85.1,85.5,0.1344,2167,0.10410958904109589,-0.020702653245710502,2820.0,85.3,2.4999999999999645
3729,121.5,121.9,0.1452,841,0.14246575342465753,-0.03319166481648533,2785.0,121.7,2.4999999999999645
3276,93.1,93.5,0.1379,1020,0.10410958904109589,-0.02425505485007828,2810.0,93.3,2.4999999999999645
3272,101.3,101.7,0.1413,903,0.10410958904109589,-0.027820121014574394,2800.0,101.5,2.4999999999999645
2806,89.8,90.2,0.1388,663,0.08493150684931507,-0.02425505485007828,2810.0,90.0,2.4999999999999645
2813,62.3,62.7,0.1259,22,0.08493150684931507,-0.011876470617438477,2845.0,62.5,2.4999999999999645
2818,44.8,45.2,0.1169,6600,0.08493150684931507,-0.0031275084242029776,2870.0,45.0,2.4999999999999645
3749,48.3,48.7,0.1155,105,0.14246575342465753,0.0020853617643302107,2885.0,48.5,2.4999999999999645
1164,39.8,40.2,0.1194,1643,0.024657534246575342,-0.010120543915173473,2850.0,40.0,2.4999999999999645
3743,67.8,68.2,0.1242,62,0.14246575342465753,-0.008367695087759114,2855.0,68.0,2.4999999999999645
3742,71.3,71.7,0.1257,8154,0.14246575342465753,-0.010120543915173473,2850.0,71.5,2.4999999999999645
3741,74.8,75.2,0.1271,539,0.14246575342465753,-0.011876470617438477,2845.0,75.0,2.4999999999999645
3739,82.1,82.5,0.1301,122,0.14246575342465753,-0.015397601016017283,2835.0,82.3,2.4999999999999645
3737,89.6,90.0,0.1331,3187,0.14246575342465753,-0.018931173597328366,2825.0,89.8,2.4999999999999645
2537,32.3,32.7,0.1083,50,0.07397260273972603,0.0020853617643302107,2885.0,32.5,2.4999999999999645
2536,35.3,35.7,0.1101,15,0.07397260273972603,0.0003507559521219104,2880.0,35.5,2.4999999999999645
3735,97.3,97.7,0.136,74,0.14246575342465753,-0.022477276604078996,2815.0,97.5,2.4999999999999645
1391,49.8,50.2,0.1143,91,0.03561643835616438,-0.013635486022618026,2840.0,50.0,2.4999999999999645
3731,113.3,113.7,0.1422,46,0.14246575342465753,-0.02960743158867024,2795.0,113.5,2.4999999999999645
3744,64.3,64.7,0.1226,378,0.14246575342465753,-0.006617913363971453,2860.0,64.5,2.4999999999999645
1393,41.8,42.2,0.1096,645,0.03561643835616438,-0.010120543915173473,2850.0,42.0,2.4999999999999645
4369,61.3,61.7,0.122,231,0.2,0.0020853617643302107,2885.0,61.5,2.4999999999999645
2084,47.3,47.7,0.1183,348,0.057534246575342465,-0.008367695087759114,2855.0,47.5,2.4999999999999645
2400,54.8,55.2,0.125,3863,0.06575342465753424,-0.010120543915173473,2850.0,55.0,2.4999999999999645
2397,66.3,66.7,0.1313,326,0.06575342465753424,-0.015397601016017283,2835.0,66.5,2.4999999999999645
2395,74.3,74.7,0.1354,757,0.06575342465753424,-0.018931173597328366,2825.0,74.5,2.4999999999999645
2393,82.5,82.9,0.1394,111,0.06575342465753424,-0.022477276604078996,2815.0,82.7,2.4999999999999645
4339,113.5,113.9,0.1416,395,0.2,-0.02425505485007828,2810.0,113.7,2.4999999999999645
2220,38.3,38.7,0.1143,9,0.06027397260273973,-0.0031275084242029776,2870.0,38.5,2.4999999999999645
4331,129.1,129.5,0.1469,193,0.2,-0.03139794236245844,2790.0,129.3,2.4999999999999645
4329,133.1,133.5,0.1483,20,0.2,-0.03319166481648533,2785.0,133.3,2.4999999999999645
4319,153.5,153.9,0.155,667,0.2,-0.04220885846667405,2760.0,153.7,2.4999999999999645
4327,137.1,137.5,0.1496,201,0.2,-0.03498861049318696,2780.0,137.3,2.4999999999999645
2078,70.8,71.2,0.1314,11553,0.057534246575342465,-0.018931173597328366,2825.0,71.0,2.4999999999999645
1887,35.3,35.7,0.1092,39,0.0547945205479452,-0.0031275084242029776,2870.0,35.5,2.4999999999999645
4323,145.2,145.6,0.1522,51,0.2,-0.038592217996485594,2770.0,145.39999999999998,2.4999999999999645
4325,141.2,141.6,0.151,633,0.2,-0.0367887909973348,2775.0,141.39999999999998,2.4999999999999645
2082,54.8,55.2,0.1226,562,0.057534246575342465,-0.011876470617438477,2845.0,55.0,2.4999999999999645
2406,34.3,34.7,0.1131,857,0.06575342465753424,0.0003507559521219104,2880.0,34.5,2.4999999999999645
4347,98.5,98.9,0.1363,282,0.2,-0.017162826540586398,2830.0,98.7,2.4999999999999645
4385,39.3,39.7,0.1124,528,0.2,0.01585494248808719,2925.0,39.5,2.4999999999999645
1737,37.3,37.7,0.1148,3144,0.04657534246575343,-0.00487118802902981,2865.0,37.5,2.4999999999999645
4317,157.6,158.0,0.1561,103,0.2,-0.04402209559085485,2755.0,157.8,2.4999999999999645
1532,44.8,45.2,0.1158,101,0.0410958904109589,-0.010120543915173473,2850.0,45.0,2.4999999999999645
1534,37.3,37.7,0.1109,33,0.0410958904109589,-0.006617913363971453,2860.0,37.5,2.4999999999999645
1736,40.8,41.2,0.117,6703,0.04657534246575343,-0.006617913363971453,2860.0,41.0,2.4999999999999645
1730,64.1,64.5,0.1309,503,0.04657534246575343,-0.017162826540586398,2830.0,64.3,2.4999999999999645
1535,33.8,34.2,0.1088,82,0.0410958904109589,-0.00487118802902981,2865.0,34.0,2.4999999999999645
2212,68.1,68.5,0.1314,1,0.06027397260273973,-0.017162826540586398,2830.0,68.3,2.4999999999999645
2213,64.1,64.5,0.1293,1,0.06027397260273973,-0.015397601016017283,2835.0,64.3,2.4999999999999645
2087,36.8,37.2,0.112,1829,0.057534246575342465,-0.0031275084242029776,2870.0,37.0,2.4999999999999645
3555,33.6,34.1,0.11,245,0.1232876712328767,0.00899385210814179,2905.0,33.85,2.0
3898,121.0,121.5,0.1446,2,0.16164383561643836,-0.03139794236245844,2790.0,121.25,2.0
3901,109.0,109.5,0.1403,1,0.16164383561643836,-0.026035999221073018,2805.0,109.25,2.0
3902,105.1,105.6,0.1389,1,0.16164383561643836,-0.02425505485007828,2810.0,105.35,2.0
1878,69.5,70.0,0.129,5,0.0547945205479452,-0.018931173597328366,2825.0,69.75,2.0
3551,44.7,45.2,0.1156,8,0.1232876712328767,0.0020853617643302107,2885.0,44.95,2.0
2811,69.8,70.3,0.1296,267,0.08493150684931507,-0.015397601016017283,2835.0,70.05,2.0
2805,93.9,94.4,0.1407,107,0.08493150684931507,-0.026035999221073018,2805.0,94.15,2.0
2808,81.6,82.1,0.1351,216,0.08493150684931507,-0.020702653245710502,2820.0,81.85,2.0
3736,93.4,93.9,0.1346,1626,0.14246575342465753,-0.020702653245710502,2820.0,93.65,2.0
3732,109.2,109.7,0.1407,3042,0.14246575342465753,-0.027820121014574394,2800.0,109.45,2.0
3738,85.8,86.3,0.1316,338,0.14246575342465753,-0.017162826540586398,2830.0,86.05,2.0
3740,78.4,78.9,0.1287,378,0.14246575342465753,-0.013635486022618026,2840.0,78.65,2.0
3730,117.3,117.8,0.1436,586,0.14246575342465753,-0.03139794236245844,2790.0,117.55,2.0
3728,125.6,126.1,0.1467,206,0.14246575342465753,-0.03498861049318696,2780.0,125.85,2.0
2210,76.3,76.8,0.1359,8,0.06027397260273973,-0.020702653245710502,2820.0,76.55,2.0
2214,60.1,60.6,0.1271,21,0.06027397260273973,-0.013635486022618026,2840.0,60.35,2.0
2215,56.2,56.7,0.1248,1,0.06027397260273973,-0.011876470617438477,2845.0,56.45,2.0
2216,52.4,52.9,0.1226,7,0.06027397260273973,-0.010120543915173473,2850.0,52.65,2.0
2217,48.7,49.2,0.1205,7,0.06027397260273973,-0.008367695087759114,2855.0,48.95,2.0
2218,45.1,45.6,0.1184,39,0.06027397260273973,-0.006617913363971453,2860.0,45.35,2.0
2812,66.0,66.5,0.1278,281,0.08493150684931507,-0.013635486022618026,2840.0,66.25,2.0
1880,61.3,61.8,0.1246,13,0.0547945205479452,-0.015397601016017283,2835.0,61.55,2.0
2809,77.6,78.1,0.1333,1004,0.08493150684931507,-0.018931173597328366,2825.0,77.85,2.0
3910,75.4,75.9,0.1274,10,0.16164383561643836,-0.010120543915173473,2850.0,75.65,2.0
3734,101.2,101.7,0.1376,247,0.14246575342465753,-0.02425505485007828,2810.0,101.45,2.0
1881,57.3,57.8,0.1223,26,0.0547945205479452,-0.013635486022618026,2840.0,57.55,2.0
3537,93.9,94.4,0.1372,29,0.1232876712328767,-0.022477276604078996,2815.0,94.15,2.0
3543,71.2,71.7,0.1277,55,0.1232876712328767,-0.011876470617438477,2845.0,71.45,2.0
3911,71.9,72.4,0.1259,1,0.16164383561643836,-0.008367695087759114,2855.0,72.15,2.0
3912,68.5,69.0,0.1246,200,0.16164383561643836,-0.006617913363971453,2860.0,68.75,2.0
3914,61.8,62.3,0.1216,76,0.16164383561643836,-0.0031275084242029776,2870.0,62.05,2.0
3542,74.9,75.4,0.1294,7,0.1232876712328767,-0.013635486022618026,2840.0,75.15,2.0
3541,78.6,79.1,0.131,22,0.1232876712328767,-0.015397601016017283,2835.0,78.85,2.0
3540,82.3,82.8,0.1324,11,0.1232876712328767,-0.017162826540586398,2830.0,82.55,2.0
3538,90.0,90.5,0.1356,50,0.1232876712328767,-0.020702653245710502,2820.0,90.25,2.0
3915,58.6,59.1,0.1202,100,0.16164383561643836,-0.0013868639464188668,2875.0,58.85,2.0
3916,55.5,56.0,0.1189,72,0.16164383561643836,0.0003507559521219104,2880.0,55.75,2.0
3917,52.5,53.0,0.1177,24,0.16164383561643836,0.0020853617643302107,2885.0,52.75,2.0
2530,55.7,56.2,0.1214,10,0.07397260273972603,-0.010120543915173473,2850.0,55.95,2.0
3918,49.5,50.0,0.1163,7,0.16164383561643836,0.003816963928608097,2890.0,49.75,2.0
3536,97.9,98.4,0.1389,20,0.1232876712328767,-0.02425505485007828,2810.0,98.15,2.0
3535,101.9,102.4,0.1404,57,0.1232876712328767,-0.026035999221073018,2805.0,102.15,2.0
3919,46.6,47.1,0.115,5,0.16164383561643836,0.005545572829225849,2895.0,46.85,2.0
3920,43.8,44.3,0.1137,11,0.16164383561643836,0.007271198796695605,2900.0,44.05,2.0
1530,52.6,53.1,0.1203,60,0.0410958904109589,-0.013635486022618026,2840.0,52.85,2.0
1529,56.7,57.2,0.1228,9,0.0410958904109589,-0.015397601016017283,2835.0,56.95,2.0
3534,105.9,106.4,0.1419,45,0.1232876712328767,-0.027820121014574394,2800.0,106.15,2.0
3533,110.0,110.5,0.1435,48,0.1232876712328767,-0.02960743158867024,2795.0,110.25,2.0
3532,114.1,114.6,0.145,25,0.1232876712328767,-0.03139794236245844,2790.0,114.35,2.0
2528,63.2,63.7,0.1252,2,0.07397260273972603,-0.013635486022618026,2840.0,63.45,2.0
1392,45.7,46.2,0.1119,591,0.03561643835616438,-0.011876470617438477,2845.0,45.95,2.0
2533,45.0,45.5,0.1156,12,0.07397260273972603,-0.00487118802902981,2865.0,45.25,2.0
2535,38.4,38.9,0.1119,12,0.07397260273972603,-0.0013868639464188668,2875.0,38.65,2.0
2538,29.4,29.9,0.1067,66,0.07397260273972603,0.003816963928608097,2890.0,29.65,2.0
1884,45.8,46.3,0.1156,49,0.0547945205479452,-0.008367695087759114,2855.0,46.05,2.0
1885,42.2,42.7,0.1136,894,0.0547945205479452,-0.006617913363971453,2860.0,42.45,2.0
3546,60.7,61.2,0.1231,29,0.1232876712328767,-0.006617913363971453,2860.0,60.95,2.0
3900,112.9,113.5,0.1417,2,0.16164383561643836,-0.027820121014574394,2800.0,113.2,1.6666666666666825
2076,78.9,80.1,0.1363,5212,0.057534246575342465,-0.022477276604078996,2815.0,79.5,0.8333333333333413
1156,56.2,57.4,0.1315,466,0.024657534246575342,-0.017162826540586398,2830.0,56.8,0.8333333333333363
100,20.6,21.8,0.1302,587,0.0027397260273972603,-0.006617913363971453,2860.0,21.200000000000003,0.8333333333333338
478,34.4,35.6,0.1089,627,0.01643835616438356,-0.010120543915173473,2850.0,35.0,0.8333333333333314
2804,97.8,99.0,0.1428,153,0.08493150684931507,-0.027820121014574394,2800.0,98.4,0.8333333333333314
4315,161.3,162.6,0.1574,843,0.2,-0.045838626517252706,2750.0,161.95,0.7692307692307794
4301,191.3,192.6,0.1668,30,0.2,-0.058647584809833946,2715.0,191.95,0.7692307692307794
4295,204.3,205.6,0.1704,221,0.2,-0.06418776518544925,2700.0,204.95,0.7692307692307794
1729,67.8,69.1,0.1331,668,0.04657534246575343,-0.018931173597328366,2825.0,68.44999999999999,0.7692307692307709
1160,47.6,48.9,0.1256,2072,0.024657534246575342,-0.013635486022618026,2840.0,48.25,0.7692307692307709
1728,72.0,73.3,0.1353,943,0.04657534246575343,-0.020702653245710502,2820.0,72.65,0.7692307692307709
2803,102.0,103.3,0.1447,28,0.08493150684931507,-0.02960743158867024,2795.0,102.65,0.7692307692307709
1150,69.5,70.8,0.1403,594,0.024657534246575342,-0.022477276604078996,2815.0,70.15,0.7692307692307709
2392,86.3,87.6,0.1417,109,0.06575342465753424,-0.02425505485007828,2810.0,86.94999999999999,0.7692307692307709
2390,94.8,96.1,0.1456,503,0.06575342465753424,-0.027820121014574394,2800.0,95.44999999999999,0.7692307692307709
2388,103.5,104.8,0.1498,25,0.06575342465753424,-0.03139794236245844,2790.0,104.15,0.7692307692307709
1390,53.5,54.8,0.1166,891,0.03561643835616438,-0.015397601016017283,2835.0,54.15,0.7692307692307709
626,42.1,43.4,0.1198,419,0.021917808219178082,-0.011876470617438477,2845.0,42.75,0.7692307692307709
313,32.6,33.9,0.1306,4565,0.00821917808219178,-0.010120543915173473,2850.0,33.25,0.7692307692307709
2074,87.3,88.6,0.1401,217,0.057534246575342465,-0.026035999221073018,2805.0,87.94999999999999,0.7692307692307709
2075,83.0,84.3,0.138,318,0.057534246575342465,-0.02425505485007828,2810.0,83.65,0.7692307692307709
314,28.4,29.7,0.1267,512,0.00821917808219178,-0.008367695087759114,2855.0,29.049999999999997,0.7692307692307688
625,46.4,47.7,0.1236,947,0.021917808219178082,-0.013635486022618026,2840.0,47.05,0.7692307692307667
1158,51.8,53.1,0.1283,731,0.024657534246575342,-0.015397601016017283,2835.0,52.45,0.7692307692307667
3726,133.6,134.9,0.1497,54,0.14246575342465753,-0.038592217996485594,2770.0,134.25,0.7692307692307625
4311,169.7,171.0,0.1599,45,0.2,-0.04948161779575385,2740.0,170.35,0.7692307692307625
2389,99.1,100.4,0.1476,116,0.06575342465753424,-0.02960743158867024,2795.0,99.75,0.7692307692307625
4305,182.6,183.9,0.1641,227,0.2,-0.054971110080525236,2725.0,183.25,0.7692307692307625
2209,79.9,81.3,0.1374,11,0.06027397260273973,-0.022477276604078996,2815.0,80.6,0.7142857142857186
1522,86.7,88.1,0.1401,28,0.0410958904109589,-0.027820121014574394,2800.0,87.4,0.7142857142857186
1521,91.2,92.6,0.1423,20,0.0410958904109589,-0.02960743158867024,2795.0,91.9,0.7142857142857186
2802,106.2,107.6,0.1465,443,0.08493150684931507,-0.03139794236245844,2790.0,106.9,0.7142857142857186
1872,94.9,96.3,0.1419,1,0.0547945205479452,-0.02960743158867024,2795.0,95.6,0.7142857142857186
1388,62.0,63.4,0.1215,225,0.03561643835616438,-0.018931173597328366,2825.0,62.7,0.714285714285715
624,50.6,52.0,0.1262,73,0.021917808219178082,-0.015397601016017283,2835.0,51.3,0.714285714285715
477,38.5,39.9,0.1117,84,0.01643835616438356,-0.011876470617438477,2845.0,39.2,0.714285714285715
1389,57.7,59.1,0.1191,23,0.03561643835616438,-0.017162826540586398,2830.0,58.400000000000006,0.714285714285715
623,54.9,56.3,0.1286,103,0.021917808219178082,-0.017162826540586398,2830.0,55.599999999999994,0.714285714285715
98,29.3,30.7,0.1366,2304,0.0027397260273972603,-0.010120543915173473,2850.0,30.0,0.714285714285715
311,41.2,42.6,0.1361,1496,0.00821917808219178,-0.013635486022618026,2840.0,41.900000000000006,0.714285714285715
1528,60.4,61.8,0.1252,37,0.0410958904109589,-0.017162826540586398,2830.0,61.099999999999994,0.714285714285715
99,24.8,26.2,0.1334,289,0.0027397260273972603,-0.008367695087759114,2855.0,25.5,0.714285714285715
4313,165.5,166.9,0.1588,54,0.2,-0.04765846323423877,2745.0,166.2,0.7142857142857114
4307,178.2,179.6,0.1626,9,0.2,-0.0531379289988643,2730.0,178.89999999999998,0.7142857142857114
4309,173.9,175.3,0.1612,57,0.2,-0.05130810232178815,2735.0,174.60000000000002,0.7142857142857114
3724,142.0,143.4,0.1525,181,0.14246575342465753,-0.04220885846667405,2760.0,142.7,0.7142857142857114
4291,213.1,214.5,0.1731,46,0.2,-0.06789834458198497,2690.0,213.8,0.7142857142857114
1527,64.6,66.0,0.1275,951,0.0410958904109589,-0.018931173597328366,2825.0,65.3,0.7142857142857114
2071,100.5,101.9,0.1469,1589,0.057534246575342465,-0.03139794236245844,2790.0,101.2,0.7142857142857114
2077,74.5,75.9,0.1337,3309,0.057534246575342465,-0.020702653245710502,2820.0,75.2,0.7142857142857114
1386,70.8,72.2,0.1262,157,0.03561643835616438,-0.022477276604078996,2815.0,71.5,0.7142857142857114
2795,137.0,138.4,0.1594,34,0.08493150684931507,-0.04402209559085485,2755.0,137.7,0.7142857142857114
2391,90.5,91.9,0.1438,146,0.06575342465753424,-0.026035999221073018,2805.0,91.2,0.7142857142857114
2073,91.6,93.0,0.1422,3818,0.057534246575342465,-0.027820121014574394,2800.0,92.3,0.7142857142857114
2383,125.8,127.2,0.1601,79,0.06575342465753424,-0.04039890322143458,2765.0,126.5,0.7142857142857114
2072,96.0,97.4,0.1444,281,0.057534246575342465,-0.02960743158867024,2795.0,96.7,0.7142857142857114
2797,128.1,129.5,0.1559,24,0.08493150684931507,-0.04039890322143458,2765.0,128.8,0.7142857142857114
2381,135.0,136.4,0.1647,84,0.06575342465753424,-0.04402209559085485,2755.0,135.7,0.7142857142857114
2386,112.3,113.7,0.1539,151,0.06575342465753424,-0.03498861049318696,2780.0,113.0,0.7142857142857114
1723,93.8,95.3,0.1471,63,0.04657534246575343,-0.02960743158867024,2795.0,94.55,0.6666666666666666
1724,89.3,90.8,0.1445,464,0.04657534246575343,-0.027820121014574394,2800.0,90.05,0.6666666666666666
2070,104.9,106.4,0.1489,89,0.057534246575342465,-0.03319166481648533,2785.0,105.65,0.6666666666666666
2069,109.4,110.9,0.151,480,0.057534246575342465,-0.03498861049318696,2780.0,110.15,0.6666666666666666
622,59.3,60.8,0.1316,145,0.021917808219178082,-0.018931173597328366,2825.0,60.05,0.6666666666666666
621,63.8,65.3,0.1344,61,0.021917808219178082,-0.020702653245710502,2820.0,64.55,0.6666666666666666
1727,76.2,77.7,0.1378,391,0.04657534246575343,-0.022477276604078996,2815.0,76.95,0.6666666666666666
619,73.1,74.6,0.1417,173,0.021917808219178082,-0.02425505485007828,2810.0,73.85,0.6666666666666666
1725,84.9,86.4,0.1424,112,0.04657534246575343,-0.026035999221073018,2805.0,85.65,0.6666666666666666
3727,129.2,130.7,0.148,1376,0.14246575342465753,-0.0367887909973348,2775.0,129.95,0.6666666666666666
97,33.9,35.4,0.1399,158,0.0027397260273972603,-0.011876470617438477,2845.0,34.65,0.6666666666666666
3725,137.7,139.2,0.1511,61,0.14246575342465753,-0.04039890322143458,2765.0,138.45,0.6666666666666666
1722,98.3,99.8,0.1493,273,0.04657534246575343,-0.03139794236245844,2790.0,99.05,0.6666666666666666
3268,109.1,110.6,0.1448,934,0.10410958904109589,-0.03139794236245844,2790.0,109.85,0.6666666666666666
3262,121.9,123.4,0.15,452,0.10410958904109589,-0.0367887909973348,2775.0,122.65,0.6666666666666666
3720,159.3,160.8,0.1585,33,0.14246575342465753,-0.04948161779575385,2740.0,160.05,0.6666666666666666
3719,163.7,165.2,0.16,62,0.14246575342465753,-0.05130810232178815,2735.0,164.45,0.6666666666666666
3254,139.4,140.9,0.1569,78,0.10410958904109589,-0.04402209559085485,2755.0,140.15,0.6666666666666666
2067,118.5,120.0,0.1554,106,0.057534246575342465,-0.038592217996485594,2770.0,119.25,0.6666666666666666
4297,199.8,201.3,0.1691,29,0.2,-0.062337625897287814,2705.0,200.55,0.6666666666666666
2385,116.7,118.2,0.1559,94,0.06575342465753424,-0.0367887909973348,2775.0,117.45,0.6666666666666666
4281,235.3,236.8,0.1793,7,0.2,-0.07723548057792484,2665.0,236.05,0.6666666666666666
2387,107.8,109.3,0.1518,32,0.06575342465753424,-0.03319166481648533,2785.0,108.55,0.6666666666666666
4277,244.3,245.8,0.1818,4,0.2,-0.08099488350183051,2655.0,245.05,0.6666666666666666
2380,139.5,141.0,0.1664,111,0.06575342465753424,-0.045838626517252706,2750.0,140.25,0.6666666666666666
1387,66.3,67.8,0.1237,55,0.03561643835616438,-0.020702653245710502,2820.0,67.05,0.6666666666666666
